date,weekday,weather,temperature,is_holiday,ticket_price,event,visitors,high_attendance
2029-08-14,Tuesday,sunny,20,0,700,0,2132,0
2029-08-15,Wednesday,rainy,10,1,700,0,1513,0
2029-08-16,Thursday,snowy,-1,0,500,0,603,0
2029-08-17,Friday,sunny,29,0,700,0,2609,1
2029-08-18,Saturday,sunny,28,0,700,1,4405,1
2029-08-19,Sunday,snowy,-7,0,700,0,1676,0
2029-08-20,Monday,cloudy,20,0,700,1,2521,1
2029-08-21,Tuesday,sunny,15,0,500,0,1803,0
2029-08-22,Wednesday,sunny,18,0,600,0,1786,0
2029-08-23,Thursday,cloudy,14,0,700,0,1303,0
2029-08-24,Friday,cloudy,22,0,800,0,1941,0
2029-08-25,Saturday,rainy,4,0,600,0,1893,0
2029-08-26,Sunday,snowy,-7,0,500,1,2207,0
2029-08-27,Monday,sunny,29,0,800,0,1888,0
2029-08-28,Tuesday,cloudy,8,0,600,0,1084,0
2029-08-29,Wednesday,cloudy,20,0,600,0,1587,0
2029-08-30,Thursday,cloudy,19,0,600,1,2729,1
2029-08-31,Friday,sunny,21,0,600,1,3007,1
2029-09-01,Saturday,snowy,4,0,600,0,1657,0
2029-09-02,Sunday,rainy,8,0,600,1,2589,1
2029-09-03,Monday,cloudy,15,0,500,0,1560,0
2029-09-04,Tuesday,cloudy,12,0,800,0,1004,0
2029-09-05,Wednesday,sunny,15,0,800,0,1958,0
2029-09-06,Thursday,cloudy,7,0,800,0,1162,0
2029-09-07,Friday,cloudy,9,0,800,0,1067,0
2029-09-08,Saturday,cloudy,22,0,700,1,3915,1
2029-09-09,Sunday,snowy,1,1,500,1,3826,1
2029-09-10,Monday,cloudy,16,1,500,1,3222,1
2029-09-11,Tuesday,sunny,23,0,500,0,2415,0
2029-09-12,Wednesday,rainy,13,0,600,0,1250,0
2029-09-13,Thursday,sunny,31,1,600,0,3101,1
2029-09-14,Friday,sunny,30,1,800,1,4232,1
2029-09-15,Saturday,sunny,18,0,600,1,3746,1
2029-09-16,Sunday,cloudy,14,0,600,0,2333,0
2029-09-17,Monday,rainy,8,0,700,0,1210,0
2029-09-18,Tuesday,cloudy,19,0,500,0,1996,0
2029-09-19,Wednesday,rainy,11,0,800,0,456,0
2029-09-20,Thursday,cloudy,7,0,600,0,1832,0
2029-09-21,Friday,sunny,19,0,600,0,1841,0
2029-09-22,Saturday,rainy,13,1,800,0,2392,0
2029-09-23,Sunday,sunny,19,0,700,1,3723,1
2029-09-24,Monday,sunny,21,0,600,1,3662,1
2029-09-25,Tuesday,cloudy,10,0,600,0,1625,0
2029-09-26,Wednesday,sunny,27,0,700,0,2681,1
2029-09-27,Thursday,sunny,16,1,500,0,3126,1
2029-09-28,Friday,cloudy,15,0,800,1,2352,0
2029-09-29,Saturday,cloudy,9,0,800,0,2315,0
2029-09-30,Sunday,cloudy,13,0,600,0,2264,0
2029-10-01,Monday,snowy,-5,0,700,1,1789,0
2029-10-02,Tuesday,cloudy,21,0,800,1,2436,0
2029-10-03,Wednesday,rainy,5,0,600,1,2274,0
2029-10-04,Thursday,sunny,22,0,800,1,3126,1
2029-10-05,Friday,cloudy,11,0,700,0,1741,0
2029-10-06,Saturday,rainy,7,0,600,1,3108,1
2029-10-07,Sunday,cloudy,19,1,700,0,2933,1
2029-10-08,Monday,rainy,12,0,600,0,1023,0
2029-10-09,Tuesday,sunny,30,1,500,0,3525,1
2029-10-10,Wednesday,sunny,23,0,700,0,2079,0
2029-10-11,Thursday,cloudy,11,1,600,0,2149,0
2029-10-12,Friday,sunny,25,0,700,1,2996,1
2029-10-13,Saturday,rainy,11,0,500,0,2279,0
2029-10-14,Sunday,sunny,31,0,600,1,4135,1
2029-10-15,Monday,snowy,3,0,700,0,630,0
2029-10-16,Tuesday,snowy,-2,0,800,0,390,0
2029-10-17,Wednesday,sunny,17,0,800,0,1702,0
2029-10-18,Thursday,sunny,22,1,800,0,2961,1
2029-10-19,Friday,rainy,5,0,500,0,935,0
2029-10-20,Saturday,snowy,-7,1,700,1,3455,1
2029-10-21,Sunday,cloudy,20,0,500,0,2722,1
2029-10-22,Monday,sunny,21,0,500,1,3672,1
2029-10-23,Tuesday,cloudy,11,0,500,0,1462,0
2029-10-24,Wednesday,cloudy,17,0,800,0,911,0
2029-10-25,Thursday,sunny,17,0,500,1,2878,1
2029-10-26,Friday,rainy,14,0,500,0,938,0
2029-10-27,Saturday,sunny,22,0,500,0,3719,1
2029-10-28,Sunday,sunny,27,0,600,0,3525,1
2029-10-29,Monday,sunny,30,0,800,1,3288,1
2029-10-30,Tuesday,sunny,21,0,600,0,2457,0
2029-10-31,Wednesday,sunny,18,0,600,0,2255,0
2029-11-01,Thursday,cloudy,16,0,500,0,1749,0
2029-11-02,Friday,sunny,31,0,600,1,3506,1
2029-11-03,Saturday,sunny,15,0,500,0,2934,1
2029-11-04,Sunday,sunny,31,1,600,0,3962,1
2029-11-05,Monday,snowy,-9,0,600,0,290,0
2029-11-06,Tuesday,cloudy,10,0,600,0,1621,0
2029-11-07,Wednesday,cloudy,16,0,700,0,1501,0
2029-11-08,Thursday,cloudy,15,1,800,0,1704,0
2029-11-09,Friday,snowy,-6,0,500,0,406,0
2029-11-10,Saturday,sunny,25,0,500,0,3236,1
2029-11-11,Sunday,cloudy,22,1,700,0,3502,1
2029-11-12,Monday,rainy,10,0,500,1,1912,0
2029-11-13,Tuesday,cloudy,11,0,600,0,1647,0
2029-11-14,Wednesday,sunny,28,0,600,0,2593,1
2029-11-15,Thursday,cloudy,20,0,800,0,1430,0
2029-11-16,Friday,sunny,26,0,700,0,2064,0
2029-11-17,Saturday,cloudy,13,0,500,0,2195,0
2029-11-18,Sunday,rainy,6,0,500,1,3040,1
2029-11-19,Monday,sunny,30,1,500,0,2852,1
2029-11-20,Tuesday,rainy,7,0,600,1,2038,0
2029-11-21,Wednesday,sunny,30,0,600,1,3104,1
2029-11-22,Thursday,rainy,11,0,700,0,944,0
2029-11-23,Friday,cloudy,17,0,600,0,1803,0
2029-11-24,Saturday,sunny,19,0,600,0,2697,1
2029-11-25,Sunday,sunny,24,0,600,1,4494,1
2029-11-26,Monday,snowy,-4,0,500,0,465,0
2029-11-27,Tuesday,sunny,23,0,800,0,2363,0
2029-11-28,Wednesday,sunny,28,1,500,1,4191,1
2029-11-29,Thursday,sunny,29,0,600,0,2301,0
2029-11-30,Friday,cloudy,17,1,500,0,2777,1
2029-12-01,Saturday,cloudy,14,0,600,0,2089,0
2029-12-02,Sunday,sunny,28,0,800,0,2843,1
2029-12-03,Monday,sunny,26,0,500,0,2352,0
2029-12-04,Tuesday,sunny,20,0,600,0,2649,1
2029-12-05,Wednesday,sunny,26,0,500,0,2260,0
2029-12-06,Thursday,cloudy,17,0,700,1,2388,0
2029-12-07,Friday,rainy,10,1,700,0,1978,0
2029-12-08,Saturday,sunny,30,0,700,0,2809,1
2029-12-09,Sunday,sunny,16,0,600,0,2899,1
2029-12-10,Monday,sunny,21,0,800,1,2770,1
2029-12-11,Tuesday,snowy,1,0,600,1,1568,0
2029-12-12,Wednesday,snowy,-4,1,600,0,1580,0
2029-12-13,Thursday,rainy,5,0,700,0,986,0
2029-12-14,Friday,sunny,28,0,600,1,3026,1
2029-12-15,Saturday,sunny,23,0,500,0,3209,1
2029-12-16,Sunday,sunny,25,0,600,0,3027,1
2029-12-17,Monday,sunny,30,0,500,0,2494,0
2029-12-18,Tuesday,cloudy,15,0,600,1,2647,1
2029-12-19,Wednesday,rainy,4,0,700,1,2327,0
2029-12-20,Thursday,rainy,13,0,500,0,914,0
2029-12-21,Friday,rainy,11,0,700,0,938,0
2029-12-22,Saturday,sunny,18,0,800,1,3439,1
2029-12-23,Sunday,cloudy,22,0,600,0,2729,1
2029-12-24,Monday,sunny,27,0,500,0,2381,0
2029-12-25,Tuesday,sunny,18,1,800,0,2860,1
2029-12-26,Wednesday,rainy,17,0,700,0,1118,0
2029-12-27,Thursday,sunny,24,1,500,1,4266,1
2029-12-28,Friday,cloudy,9,1,600,0,2014,0
2029-12-29,Saturday,sunny,17,0,700,0,2595,1
2029-12-30,Sunday,cloudy,20,0,600,0,2588,1
2029-12-31,Monday,rainy,12,0,700,1,1828,0
2030-01-01,Tuesday,sunny,22,0,600,1,2969,1
2030-01-02,Wednesday,rainy,10,0,700,0,1324,0
2030-01-03,Thursday,sunny,21,0,600,1,2918,1
2030-01-04,Friday,cloudy,18,0,700,0,1287,0
2030-01-05,Saturday,rainy,17,0,800,1,2622,1
2030-01-06,Sunday,cloudy,21,1,600,0,3389,1
2030-01-07,Monday,snowy,-6,0,700,0,491,0
2030-01-08,Tuesday,sunny,15,1,500,0,2865,1
2030-01-09,Wednesday,cloudy,10,0,600,0,1384,0
2030-01-10,Thursday,cloudy,19,0,800,1,2164,0
2030-01-11,Friday,snowy,4,0,500,1,1669,0
2030-01-12,Saturday,sunny,26,1,500,0,3947,1
2030-01-13,Sunday,rainy,7,0,600,0,1711,0
2030-01-14,Monday,cloudy,6,0,600,1,2243,0
2030-01-15,Tuesday,sunny,19,1,700,0,2772,1
2030-01-16,Wednesday,cloudy,13,0,500,0,1331,0
2030-01-17,Thursday,sunny,28,0,500,1,3424,1
2030-01-18,Friday,cloudy,22,1,600,0,2319,0
2030-01-19,Saturday,rainy,15,1,600,0,3016,1
2030-01-20,Sunday,cloudy,12,0,600,0,2646,1
2030-01-21,Monday,cloudy,6,0,700,0,1795,0
2030-01-22,Tuesday,cloudy,13,1,600,0,2294,0
2030-01-23,Wednesday,sunny,21,1,500,0,3220,1
2030-01-24,Thursday,sunny,30,0,700,0,2339,0
2030-01-25,Friday,cloudy,9,0,500,0,1429,0
2030-01-26,Saturday,sunny,29,0,500,0,3091,1
2030-01-27,Sunday,sunny,19,0,700,0,3022,1
2030-01-28,Monday,cloudy,15,0,600,1,2132,0
2030-01-29,Tuesday,sunny,28,0,600,0,2654,1
2030-01-30,Wednesday,sunny,17,0,600,1,3018,1
2030-01-31,Thursday,cloudy,14,0,600,0,1487,0
2030-02-01,Friday,sunny,20,0,600,0,2365,0
2030-02-02,Saturday,snowy,1,0,800,1,2722,1
2030-02-03,Sunday,rainy,12,0,600,0,1777,0
2030-02-04,Monday,rainy,5,1,700,0,1562,0
2030-02-05,Tuesday,sunny,16,1,800,0,2282,0
2030-02-06,Wednesday,rainy,15,0,700,0,904,0
2030-02-07,Thursday,rainy,4,1,600,1,3100,1
2030-02-08,Friday,rainy,4,0,600,0,1114,0
2030-02-09,Saturday,sunny,29,0,600,1,4019,1
2030-02-10,Sunday,cloudy,9,1,700,0,3344,1
2030-02-11,Monday,rainy,17,0,500,0,1383,0
2030-02-12,Tuesday,cloudy,21,0,800,1,2277,0
2030-02-13,Wednesday,cloudy,6,0,600,1,2226,0
2030-02-14,Thursday,cloudy,22,0,700,1,2828,1
2030-02-15,Friday,cloudy,19,0,500,0,1650,0
2030-02-16,Saturday,sunny,17,1,800,0,3486,1
2030-02-17,Sunday,cloudy,9,0,500,0,2766,1
2030-02-18,Monday,sunny,25,1,700,0,2948,1
2030-02-19,Tuesday,cloudy,13,1,600,0,2056,0
2030-02-20,Wednesday,sunny,19,0,700,0,1743,0
2030-02-21,Thursday,cloudy,5,0,700,1,2728,1
2030-02-22,Friday,sunny,28,0,500,0,2263,0
2030-02-23,Saturday,cloudy,9,0,600,0,2033,0
2030-02-24,Sunday,rainy,10,0,600,1,2476,0
2030-02-25,Monday,sunny,28,1,600,0,2734,1
2030-02-26,Tuesday,sunny,30,0,700,0,2401,0
2030-02-27,Wednesday,sunny,20,0,500,0,2118,0
2030-02-28,Thursday,rainy,10,0,600,0,743,0
2030-03-01,Friday,cloudy,6,0,700,0,1346,0
2030-03-02,Saturday,cloudy,13,0,600,0,2511,1
2030-03-03,Sunday,sunny,19,1,800,0,3556,1
2030-03-04,Monday,cloudy,9,1,600,0,2125,0
2030-03-05,Tuesday,rainy,11,0,500,0,1331,0
2030-03-06,Wednesday,rainy,12,0,500,0,991,0
2030-03-07,Thursday,cloudy,8,0,600,1,2761,1
2030-03-08,Friday,sunny,30,0,600,0,2502,1
2030-03-09,Saturday,sunny,30,0,500,0,3275,1
2030-03-10,Sunday,sunny,30,0,500,1,4101,1
2030-03-11,Monday,sunny,21,0,600,0,2575,1
2030-03-12,Tuesday,sunny,15,0,600,0,1632,0
2030-03-13,Wednesday,sunny,17,0,500,1,2861,1
2030-03-14,Thursday,sunny,22,0,700,0,2080,0
2030-03-15,Friday,snowy,-10,0,800,1,1717,0
2030-03-16,Saturday,cloudy,11,0,800,1,3110,1
2030-03-17,Sunday,rainy,9,0,800,0,1673,0
2030-03-18,Monday,rainy,10,0,700,0,1159,0
2030-03-19,Tuesday,sunny,31,1,500,0,2973,1
2030-03-20,Wednesday,rainy,13,0,500,0,877,0
2030-03-21,Thursday,sunny,29,0,600,1,3229,1
2030-03-22,Friday,cloudy,13,1,700,0,2602,1
2030-03-23,Saturday,sunny,31,0,800,0,2825,1
2030-03-24,Sunday,snowy,0,0,500,0,1362,0
2030-03-25,Monday,sunny,20,0,600,0,2392,0
2030-03-26,Tuesday,sunny,23,0,700,0,2370,0
2030-03-27,Wednesday,snowy,3,0,600,0,806,0
2030-03-28,Thursday,sunny,16,0,600,1,2840,1
2030-03-29,Friday,cloudy,8,0,500,0,1354,0
2030-03-30,Saturday,rainy,4,0,800,0,2009,0
2030-03-31,Sunday,rainy,14,1,600,0,2442,0
2030-04-01,Monday,snowy,-10,0,600,0,734,0
2030-04-02,Tuesday,snowy,0,0,500,0,558,0
2030-04-03,Wednesday,sunny,17,0,600,0,1729,0
2030-04-04,Thursday,rainy,10,0,600,0,649,0
2030-04-05,Friday,cloudy,9,0,500,0,1425,0
2030-04-06,Saturday,cloudy,9,0,600,0,1979,0
2030-04-07,Sunday,sunny,25,0,500,1,4684,1
2030-04-08,Monday,cloudy,16,0,600,0,1271,0
2030-04-09,Tuesday,snowy,-5,0,600,0,165,0
2030-04-10,Wednesday,snowy,-2,0,800,0,746,0
2030-04-11,Thursday,cloudy,17,0,500,1,2917,1
2030-04-12,Friday,sunny,17,1,500,0,2907,1
2030-04-13,Saturday,sunny,27,0,800,0,2815,1
2030-04-14,Sunday,rainy,14,0,500,1,3211,1
2030-04-15,Monday,rainy,8,0,500,1,2235,0
2030-04-16,Tuesday,cloudy,15,0,500,1,2974,1
2030-04-17,Wednesday,sunny,25,0,700,0,2332,0
2030-04-18,Thursday,cloudy,11,0,700,0,1662,0
2030-04-19,Friday,cloudy,21,1,600,0,2807,1
2030-04-20,Saturday,snowy,3,0,700,0,1589,0
2030-04-21,Sunday,cloudy,5,1,600,1,3851,1
2030-04-22,Monday,sunny,25,0,800,0,2364,0
2030-04-23,Tuesday,cloudy,17,0,500,0,1242,0
2030-04-24,Wednesday,sunny,15,0,700,0,2066,0
2030-04-25,Thursday,snowy,-9,0,500,0,717,0
2030-04-26,Friday,sunny,23,0,600,0,2220,0
2030-04-27,Saturday,cloudy,17,0,500,0,2767,1
2030-04-28,Sunday,sunny,19,0,700,0,2812,1
2030-04-29,Monday,cloudy,13,1,700,0,1883,0
2030-04-30,Tuesday,cloudy,17,0,600,0,1799,0
2030-05-01,Wednesday,rainy,7,0,700,0,994,0
2030-05-02,Thursday,sunny,29,0,700,1,3079,1
2030-05-03,Friday,sunny,21,0,700,0,2565,1
2030-05-04,Saturday,sunny,28,0,500,0,3666,1
2030-05-05,Sunday,cloudy,20,1,600,0,3417,1
2030-05-06,Monday,sunny,20,0,500,1,3583,1
2030-05-07,Tuesday,cloudy,6,0,600,0,1361,0
2030-05-08,Wednesday,rainy,5,0,700,1,1555,0
2030-05-09,Thursday,rainy,7,0,700,0,1097,0
2030-05-10,Friday,cloudy,8,0,700,0,1687,0
2030-05-11,Saturday,cloudy,18,0,600,0,2407,0
2030-05-12,Sunday,sunny,20,0,700,0,3540,1
2030-05-13,Monday,cloudy,12,0,600,0,1748,0
2030-05-14,Tuesday,rainy,10,0,800,0,920,0
2030-05-15,Wednesday,sunny,17,0,600,0,1979,0
2030-05-16,Thursday,cloudy,8,0,700,0,1117,0
2030-05-17,Friday,rainy,3,0,700,0,669,0
2030-05-18,Saturday,rainy,4,1,800,1,3382,1
2030-05-19,Sunday,sunny,27,0,600,0,3145,1
2030-05-20,Monday,cloudy,13,1,600,0,2094,0
2030-05-21,Tuesday,sunny,26,0,600,0,2479,0
2030-05-22,Wednesday,sunny,24,0,600,0,2565,1
2030-05-23,Thursday,snowy,-1,0,700,0,446,0
2030-05-24,Friday,rainy,4,0,800,0,1064,0
2030-05-25,Saturday,rainy,14,0,500,0,2244,0
2030-05-26,Sunday,sunny,30,0,600,0,3427,1
2030-05-27,Monday,rainy,9,0,800,0,954,0
2030-05-28,Tuesday,cloudy,10,1,500,1,3613,1
2030-05-29,Wednesday,sunny,24,0,600,0,2259,0
2030-05-30,Thursday,cloudy,19,0,800,1,2197,0
2030-05-31,Friday,sunny,23,0,800,1,3136,1
2030-06-01,Saturday,rainy,16,0,600,1,2921,1
2030-06-02,Sunday,cloudy,6,1,500,0,3174,1
2030-06-03,Monday,sunny,26,0,500,0,2679,1
2030-06-04,Tuesday,sunny,17,1,600,0,2364,0
2030-06-05,Wednesday,sunny,21,1,500,1,3918,1
2030-06-06,Thursday,sunny,23,0,500,0,2776,1
2030-06-07,Friday,cloudy,12,0,700,0,1358,0
2030-06-08,Saturday,rainy,11,0,700,1,2596,1
2030-06-09,Sunday,sunny,20,0,700,1,4377,1
2030-06-10,Monday,sunny,15,0,500,0,2157,0
2030-06-11,Tuesday,cloudy,18,0,500,0,1375,0
2030-06-12,Wednesday,rainy,14,0,700,0,1127,0
2030-06-13,Thursday,sunny,30,0,700,0,2100,0
2030-06-14,Friday,sunny,18,0,700,1,2517,1
2030-06-15,Saturday,cloudy,10,0,800,1,3085,1
2030-06-16,Sunday,sunny,29,0,800,0,2726,1
2030-06-17,Monday,sunny,22,1,600,0,3412,1
2030-06-18,Tuesday,rainy,17,0,600,0,1041,0
2030-06-19,Wednesday,cloudy,5,0,600,0,1100,0
2030-06-20,Thursday,cloudy,17,0,700,0,1688,0
2030-06-21,Friday,rainy,13,0,600,0,700,0
2030-06-22,Saturday,cloudy,22,1,700,1,4310,1
2030-06-23,Sunday,sunny,27,0,500,1,4137,1
2030-06-24,Monday,sunny,28,1,700,0,2929,1
2030-06-25,Tuesday,sunny,25,0,500,0,2659,1
2030-06-26,Wednesday,sunny,21,1,600,0,2880,1
2030-06-27,Thursday,cloudy,22,0,800,0,1966,0
2030-06-28,Friday,rainy,7,1,500,0,1969,0
2030-06-29,Saturday,snowy,-5,1,600,0,2276,0
2030-06-30,Sunday,cloudy,8,0,500,0,2181,0
2030-07-01,Monday,sunny,31,1,800,0,2903,1
2030-07-02,Tuesday,sunny,28,0,700,1,3377,1
2030-07-03,Wednesday,rainy,12,0,800,1,1382,0
2030-07-04,Thursday,cloudy,10,0,800,0,1599,0
2030-07-05,Friday,cloudy,22,1,700,0,2842,1
2030-07-06,Saturday,rainy,11,0,500,0,2059,0
2030-07-07,Sunday,rainy,6,0,600,0,1963,0
2030-07-08,Monday,rainy,13,0,600,0,967,0
2030-07-09,Tuesday,sunny,27,1,600,0,3031,1
2030-07-10,Wednesday,rainy,10,0,700,0,1151,0
2030-07-11,Thursday,rainy,12,0,500,0,1337,0
2030-07-12,Friday,sunny,25,0,500,0,2465,0
2030-07-13,Saturday,cloudy,7,0,600,0,2482,0
2030-07-14,Sunday,sunny,29,0,500,0,2954,1
2030-07-15,Monday,snowy,-3,0,700,0,433,0
2030-07-16,Tuesday,sunny,15,0,600,0,1803,0
2030-07-17,Wednesday,cloudy,12,1,700,0,2046,0
2030-07-18,Thursday,sunny,17,0,500,0,1903,0
2030-07-19,Friday,rainy,3,0,800,1,2111,0
2030-07-20,Saturday,sunny,30,0,500,1,4544,1
2030-07-21,Sunday,sunny,23,0,600,0,3547,1
2030-07-22,Monday,cloudy,21,0,700,0,1617,0
2030-07-23,Tuesday,snowy,0,0,500,0,305,0
2030-07-24,Wednesday,sunny,30,1,500,1,3991,1
2030-07-25,Thursday,sunny,20,0,500,1,3424,1
2030-07-26,Friday,rainy,16,0,600,0,674,0
2030-07-27,Saturday,cloudy,11,0,800,0,2072,0
2030-07-28,Sunday,snowy,-3,0,600,1,2444,0
2030-07-29,Monday,sunny,30,0,700,0,2066,0
2030-07-30,Tuesday,cloudy,12,1,600,0,2530,1
2030-07-31,Wednesday,sunny,24,0,500,0,2073,0
2030-08-01,Thursday,sunny,28,0,500,0,2732,1
2030-08-02,Friday,cloudy,15,0,800,0,958,0
2030-08-03,Saturday,cloudy,6,0,500,0,2309,0
2030-08-04,Sunday,rainy,14,0,800,0,1856,0
2030-08-05,Monday,sunny,27,0,500,0,2251,0
2030-08-06,Tuesday,cloudy,19,0,700,0,1459,0
2030-08-07,Wednesday,cloudy,16,0,800,1,2646,1
2030-08-08,Thursday,snowy,2,0,600,1,1451,0
2030-08-09,Friday,sunny,22,0,700,0,2697,1
2030-08-10,Saturday,sunny,30,1,600,1,5342,1
2030-08-11,Sunday,sunny,17,1,600,1,4965,1
2030-08-12,Monday,cloudy,17,0,500,1,2310,0
2030-08-13,Tuesday,sunny,26,0,700,1,3485,1
2030-08-14,Wednesday,snowy,-8,0,600,1,1225,0
2030-08-15,Thursday,sunny,16,1,600,0,2511,1
2030-08-16,Friday,rainy,3,0,800,0,979,0
2030-08-17,Saturday,sunny,22,0,600,0,3032,1
2030-08-18,Sunday,cloudy,13,0,600,0,2136,0
2030-08-19,Monday,snowy,-2,0,800,1,1224,0
2030-08-20,Tuesday,sunny,22,0,600,0,2209,0
2030-08-21,Wednesday,snowy,-6,0,600,1,1812,0
2030-08-22,Thursday,cloudy,21,0,700,1,2660,1
2030-08-23,Friday,snowy,-2,0,600,0,500,0
2030-08-24,Saturday,cloudy,10,0,500,0,2900,1
2030-08-25,Sunday,sunny,29,1,600,0,3921,1
2030-08-26,Monday,sunny,27,0,700,0,2106,0
2030-08-27,Tuesday,sunny,26,0,500,1,3139,1
2030-08-28,Wednesday,sunny,27,0,600,1,3557,1
2030-08-29,Thursday,sunny,21,1,600,0,2764,1
2030-08-30,Friday,sunny,28,0,500,0,2465,0
2030-08-31,Saturday,cloudy,15,1,700,0,3347,1
2030-09-01,Sunday,rainy,14,0,600,0,1741,0
2030-09-02,Monday,sunny,28,0,700,1,3376,1
2030-09-03,Tuesday,sunny,31,0,600,0,2340,0
2030-09-04,Wednesday,cloudy,6,0,500,0,1569,0
2030-09-05,Thursday,sunny,30,0,600,0,2572,1
2030-09-06,Friday,sunny,24,0,500,0,2792,1
2030-09-07,Saturday,sunny,22,0,500,0,3603,1
2030-09-08,Sunday,snowy,-6,0,700,0,1481,0
2030-09-09,Monday,rainy,7,0,700,0,788,0
2030-09-10,Tuesday,sunny,21,0,500,0,2342,0
2030-09-11,Wednesday,cloudy,17,0,700,0,1286,0
2030-09-12,Thursday,cloudy,20,0,800,0,1894,0
2030-09-13,Friday,cloudy,9,0,500,1,2900,1
2030-09-14,Saturday,cloudy,20,0,600,0,3075,1
2030-09-15,Sunday,cloudy,19,0,700,0,2274,0
2030-09-16,Monday,sunny,23,0,500,0,2471,0
2030-09-17,Tuesday,sunny,26,1,700,1,4129,1
2030-09-18,Wednesday,cloudy,12,0,800,0,1203,0
2030-09-19,Thursday,rainy,15,0,500,0,1354,0
2030-09-20,Friday,cloudy,9,0,700,0,1545,0
2030-09-21,Saturday,rainy,16,0,600,1,2742,1
2030-09-22,Sunday,snowy,0,0,500,0,1994,0
2030-09-23,Monday,sunny,26,0,600,1,3523,1
2030-09-24,Tuesday,cloudy,19,0,500,0,1456,0
2030-09-25,Wednesday,cloudy,16,0,600,0,1462,0
2030-09-26,Thursday,snowy,-1,0,500,0,680,0
2030-09-27,Friday,snowy,-2,0,700,0,349,0
2030-09-28,Saturday,cloudy,5,0,600,0,2174,0
2030-09-29,Sunday,sunny,17,0,600,0,3196,1
2030-09-30,Monday,rainy,14,0,500,0,1370,0
2030-10-01,Tuesday,sunny,27,0,600,0,2193,0
2030-10-02,Wednesday,rainy,9,0,500,0,1219,0
2030-10-03,Thursday,snowy,-5,0,700,0,756,0
2030-10-04,Friday,sunny,24,0,500,0,2726,1
2030-10-05,Saturday,cloudy,14,0,700,0,2392,0
2030-10-06,Sunday,cloudy,20,0,600,0,3068,1
2030-10-07,Monday,cloudy,5,0,700,0,1231,0
2030-10-08,Tuesday,sunny,30,0,600,0,2399,0
2030-10-09,Wednesday,rainy,6,0,600,0,991,0
2030-10-10,Thursday,snowy,-5,0,700,0,757,0
2030-10-11,Friday,snowy,-8,0,600,0,431,0
2030-10-12,Saturday,sunny,16,0,700,0,2512,1
2030-10-13,Sunday,rainy,4,0,700,0,1716,0
2030-10-14,Monday,rainy,12,0,600,0,1084,0
2030-10-15,Tuesday,sunny,18,0,800,1,3100,1
2030-10-16,Wednesday,sunny,15,0,700,1,2964,1
2030-10-17,Thursday,sunny,29,1,600,1,4085,1
2030-10-18,Friday,snowy,-1,0,500,0,807,0
2030-10-19,Saturday,cloudy,22,0,600,0,2462,0
2030-10-20,Sunday,rainy,15,0,600,1,2766,1
2030-10-21,Monday,sunny,29,0,600,0,2031,0
2030-10-22,Tuesday,rainy,4,0,700,0,1073,0
2030-10-23,Wednesday,sunny,18,0,700,0,2245,0
2030-10-24,Thursday,sunny,15,1,700,0,3050,1
2030-10-25,Friday,cloudy,11,0,700,0,1152,0
2030-10-26,Saturday,sunny,25,0,500,1,4631,1
2030-10-27,Sunday,rainy,12,0,500,1,2784,1
2030-10-28,Monday,sunny,24,0,700,0,1965,0
2030-10-29,Tuesday,cloudy,5,0,600,1,2184,0
2030-10-30,Wednesday,cloudy,15,0,700,0,1174,0
2030-10-31,Thursday,cloudy,14,1,500,0,2056,0
2030-11-01,Friday,sunny,28,0,500,0,2351,0
2030-11-02,Saturday,sunny,28,0,600,0,3589,1
2030-11-03,Sunday,snowy,-4,0,600,0,1743,0
2030-11-04,Monday,sunny,25,0,600,0,2559,1
2030-11-05,Tuesday,rainy,8,0,600,0,1322,0
2030-11-06,Wednesday,snowy,1,0,500,0,613,0
2030-11-07,Thursday,sunny,18,0,500,1,3275,1
2030-11-08,Friday,sunny,16,0,500,0,2115,0
2030-11-09,Saturday,cloudy,11,0,600,0,2391,0
2030-11-10,Sunday,snowy,-8,0,800,0,876,0
2030-11-11,Monday,snowy,3,1,600,1,3021,1
2030-11-12,Tuesday,cloudy,11,0,500,0,1583,0
2030-11-13,Wednesday,rainy,14,0,700,0,869,0
2030-11-14,Thursday,sunny,17,0,800,0,1518,0
2030-11-15,Friday,snowy,4,0,500,0,1331,0
2030-11-16,Saturday,snowy,4,0,600,0,1519,0
2030-11-17,Sunday,sunny,19,0,500,1,3962,1
2030-11-18,Monday,sunny,22,0,500,0,2641,1
2030-11-19,Tuesday,sunny,28,0,700,1,3318,1
2030-11-20,Wednesday,sunny,18,0,800,0,2086,0
2030-11-21,Thursday,rainy,9,0,700,0,665,0
2030-11-22,Friday,sunny,21,0,800,0,2305,0
2030-11-23,Saturday,sunny,28,0,600,0,2868,1
2030-11-24,Sunday,sunny,22,1,800,0,3686,1
2030-11-25,Monday,snowy,-1,0,500,0,982,0
2030-11-26,Tuesday,cloudy,16,1,500,1,3606,1
2030-11-27,Wednesday,cloudy,14,0,700,0,1510,0
2030-11-28,Thursday,sunny,28,1,600,0,2848,1
2030-11-29,Friday,snowy,-2,0,600,0,884,0
2030-11-30,Saturday,rainy,8,0,700,0,1642,0
2030-12-01,Sunday,sunny,19,0,600,0,2632,1
2030-12-02,Monday,sunny,15,0,600,0,2216,0
2030-12-03,Tuesday,sunny,15,0,600,0,1661,0
