date,weekday,weather,temperature,is_holiday,ticket_price,event,visitors,high_attendance
2022-08-10,Wednesday,cloudy,21,0,600,0,880,0
2022-08-11,Thursday,rainy,21,0,700,1,1437,0
2022-08-12,Friday,snowy,20,0,500,1,864,0
2022-08-13,Saturday,cloudy,19,1,500,1,3586,1
2022-08-14,Sunday,sunny,26,1,800,0,2575,1
2022-08-15,Monday,sunny,28,0,700,1,3514,1
2022-08-16,Tuesday,cloudy,27,0,800,0,807,0
2022-08-17,Wednesday,cloudy,23,0,800,1,2842,1
2022-08-18,Thursday,sunny,20,0,500,0,1321,0
2022-08-19,Friday,sunny,24,0,500,0,1476,0
2022-08-20,Saturday,cloudy,29,1,600,0,1995,0
2022-08-21,Sunday,cloudy,23,1,800,0,2903,1
2022-08-22,Monday,cloudy,20,0,600,0,643,0
2022-08-23,Tuesday,rainy,26,0,800,0,1216,0
2022-08-24,Wednesday,rainy,18,0,700,1,1105,0
2022-08-25,Thursday,cloudy,25,0,700,0,1094,0
2022-08-26,Friday,rainy,24,0,700,0,439,0
2022-08-27,Saturday,snowy,19,1,700,1,3436,1
2022-08-28,Sunday,cloudy,27,1,700,0,2172,0
2022-08-29,Monday,rainy,20,0,600,0,682,0
2022-08-30,Tuesday,sunny,28,0,800,1,2819,1
2022-08-31,Wednesday,sunny,18,0,500,0,1541,0
2022-09-01,Thursday,rainy,10,0,500,0,582,0
2022-09-02,Friday,cloudy,10,0,700,0,1646,0
2022-09-03,Saturday,rainy,9,1,500,0,1480,0
2022-09-04,Sunday,cloudy,9,1,800,1,3202,1
2022-09-05,Monday,cloudy,5,0,800,0,1162,0
2022-09-06,Tuesday,cloudy,10,0,600,0,1602,0
2022-09-07,Wednesday,snowy,6,0,800,0,497,0
2022-09-08,Thursday,snowy,13,0,600,0,463,0
2022-09-09,Friday,sunny,8,0,500,0,1790,0
2022-09-10,Saturday,sunny,13,1,500,0,3026,1
2022-09-11,Sunday,sunny,10,1,600,0,3640,1
2022-09-12,Monday,cloudy,8,0,500,0,1545,0
2022-09-13,Tuesday,sunny,6,0,600,0,2010,0
2022-09-14,Wednesday,sunny,11,0,600,1,3142,1
2022-09-15,Thursday,snowy,9,0,500,1,1678,0
2022-09-16,Friday,sunny,9,0,600,0,1405,0
2022-09-17,Saturday,rainy,10,1,600,0,1841,0
2022-09-18,Sunday,rainy,5,1,500,0,2326,0
2022-09-19,Monday,sunny,5,0,800,0,1608,0
2022-09-20,Tuesday,sunny,6,0,700,0,1326,0
2022-09-21,Wednesday,cloudy,12,0,600,0,612,0
2022-09-22,Thursday,cloudy,11,0,500,0,1602,0
2022-09-23,Friday,rainy,10,0,700,0,852,0
2022-09-24,Saturday,sunny,11,1,800,0,3055,1
2022-09-25,Sunday,cloudy,5,1,800,1,3609,1
2022-09-26,Monday,sunny,14,0,700,0,2148,0
2022-09-27,Tuesday,snowy,10,0,800,0,172,0
2022-09-28,Wednesday,sunny,11,0,700,0,2323,0
2022-09-29,Thursday,sunny,10,0,700,1,2886,1
2022-09-30,Friday,rainy,6,0,700,1,933,0
2022-10-01,Saturday,rainy,10,1,700,0,1759,0
2022-10-02,Sunday,rainy,5,1,800,1,2569,1
2022-10-03,Monday,rainy,10,0,800,0,1223,0
2022-10-04,Tuesday,rainy,5,0,500,1,1273,0
2022-10-05,Wednesday,sunny,8,0,600,0,1127,0
2022-10-06,Thursday,sunny,5,0,500,1,2940,1
2022-10-07,Friday,sunny,9,0,600,0,1745,0
2022-10-08,Saturday,sunny,11,1,600,0,2689,1
2022-10-09,Sunday,sunny,11,1,800,0,3287,1
2022-10-10,Monday,rainy,11,0,600,0,1443,0
2022-10-11,Tuesday,cloudy,11,0,500,0,668,0
2022-10-12,Wednesday,cloudy,11,0,700,1,1879,0
2022-10-13,Thursday,snowy,13,0,500,0,1280,0
2022-10-14,Friday,snowy,14,0,700,1,1367,0
2022-10-15,Saturday,sunny,5,1,600,1,3357,1
2022-10-16,Sunday,sunny,5,1,800,0,2567,1
2022-10-17,Monday,sunny,6,0,700,0,2481,0
2022-10-18,Tuesday,sunny,14,0,500,1,2111,0
2022-10-19,Wednesday,sunny,10,0,500,0,1284,0
2022-10-20,Thursday,cloudy,12,0,500,1,2205,0
2022-10-21,Friday,rainy,8,0,500,0,750,0
2022-10-22,Saturday,cloudy,14,1,700,0,2045,0
2022-10-23,Sunday,sunny,5,1,600,0,2237,0
2022-10-24,Monday,sunny,5,0,500,0,2221,0
2022-10-25,Tuesday,cloudy,13,0,500,0,1487,0
2022-10-26,Wednesday,sunny,7,0,600,1,2334,0
2022-10-27,Thursday,sunny,5,0,600,1,3175,1
2022-10-28,Friday,sunny,5,0,800,0,2438,0
2022-10-29,Saturday,rainy,12,1,800,0,2015,0
2022-10-30,Sunday,rainy,10,1,600,0,1943,0
2022-10-31,Monday,sunny,12,0,500,0,2104,0
2022-11-01,Tuesday,sunny,13,0,600,0,1222,0
2022-11-02,Wednesday,sunny,14,0,500,0,2197,0
2022-11-03,Thursday,cloudy,14,0,700,0,1119,0
2022-11-04,Friday,cloudy,14,0,800,0,1393,0
2022-11-05,Saturday,cloudy,14,1,500,0,2772,1
2022-11-06,Sunday,sunny,11,1,700,0,3459,1
2022-11-07,Monday,rainy,8,0,700,1,2060,0
2022-11-08,Tuesday,rainy,7,0,600,1,1095,0
2022-11-09,Wednesday,sunny,6,0,800,1,2991,1
2022-11-10,Thursday,sunny,7,0,600,0,1720,0
2022-11-11,Friday,rainy,9,0,700,0,609,0
2022-11-12,Saturday,rainy,9,1,500,0,1467,0
2022-11-13,Sunday,sunny,9,1,500,0,3042,1
2022-11-14,Monday,sunny,14,0,800,0,1155,0
2022-11-15,Tuesday,cloudy,14,0,600,0,1462,0
2022-11-16,Wednesday,sunny,7,0,500,0,1711,0
2022-11-17,Thursday,rainy,9,0,600,1,1471,0
2022-11-18,Friday,snowy,5,0,600,0,567,0
2022-11-19,Saturday,cloudy,13,1,700,0,2744,1
2022-11-20,Sunday,sunny,9,1,800,0,1829,0
2022-11-21,Monday,rainy,14,0,800,0,614,0
2022-11-22,Tuesday,rainy,10,0,500,0,611,0
2022-11-23,Wednesday,rainy,11,0,700,0,288,0
2022-11-24,Thursday,rainy,10,0,800,1,1444,0
2022-11-25,Friday,cloudy,10,0,800,0,1643,0
2022-11-26,Saturday,snowy,12,1,600,0,1463,0
2022-11-27,Sunday,sunny,13,1,800,1,3155,1
2022-11-28,Monday,sunny,14,0,600,0,1646,0
2022-11-29,Tuesday,sunny,11,0,500,0,1485,0
2022-11-30,Wednesday,snowy,6,0,600,0,303,0
2022-12-01,Thursday,cloudy,-8,0,600,0,901,0
2022-12-02,Friday,sunny,-3,0,800,0,1450,0
2022-12-03,Saturday,rainy,0,1,600,1,2941,1
2022-12-04,Sunday,rainy,-7,1,600,0,1573,0
2022-12-05,Monday,rainy,-5,0,800,0,1058,0
2022-12-06,Tuesday,sunny,-3,0,600,1,2126,0
2022-12-07,Wednesday,sunny,-8,0,500,0,1664,0
2022-12-08,Thursday,rainy,-9,0,700,0,817,0
2022-12-09,Friday,rainy,1,0,600,0,108,0
2022-12-10,Saturday,cloudy,-4,1,800,0,2071,0
2022-12-11,Sunday,sunny,2,1,500,0,2877,1
2022-12-12,Monday,sunny,-1,0,800,1,3132,1
2022-12-13,Tuesday,sunny,-7,0,500,0,1709,0
2022-12-14,Wednesday,cloudy,2,0,500,1,1731,0
2022-12-15,Thursday,sunny,0,0,700,0,1605,0
2022-12-16,Friday,sunny,4,0,800,1,2677,1
2022-12-17,Saturday,cloudy,-6,1,800,1,3671,1
2022-12-18,Sunday,cloudy,-8,1,500,1,4180,1
2022-12-19,Monday,cloudy,-1,0,600,0,921,0
2022-12-20,Tuesday,sunny,-10,0,700,0,2123,0
2022-12-21,Wednesday,snowy,-1,0,700,0,579,0
2022-12-22,Thursday,sunny,-8,0,600,0,1816,0
2022-12-23,Friday,snowy,-3,0,800,1,2093,0
2022-12-24,Saturday,cloudy,-2,1,500,1,3209,1
2022-12-25,Sunday,cloudy,-9,1,500,0,2906,1
2022-12-26,Monday,sunny,1,0,600,1,3070,1
2022-12-27,Tuesday,cloudy,-10,0,800,1,2540,1
2022-12-28,Wednesday,rainy,-4,0,600,0,187,0
2022-12-29,Thursday,cloudy,-10,0,700,0,698,0
2022-12-30,Friday,sunny,-10,0,800,0,1419,0
2022-12-31,Saturday,sunny,-3,1,800,0,3040,1
2023-01-01,Sunday,cloudy,4,1,500,1,3555,1
2023-01-02,Monday,rainy,-10,0,600,1,2017,0
2023-01-03,Tuesday,cloudy,-3,0,800,1,2352,0
2023-01-04,Wednesday,sunny,1,0,800,0,2004,0
2023-01-05,Thursday,rainy,3,0,500,0,0,0
2023-01-06,Friday,sunny,-7,0,700,0,2257,0
2023-01-07,Saturday,sunny,0,1,600,1,3168,1
2023-01-08,Sunday,sunny,-6,1,600,0,3745,1
2023-01-09,Monday,sunny,1,0,500,0,913,0
2023-01-10,Tuesday,sunny,-2,0,500,0,2069,0
2023-01-11,Wednesday,cloudy,2,0,800,0,646,0
2023-01-12,Thursday,rainy,-10,0,500,0,463,0
2023-01-13,Friday,cloudy,-10,0,800,0,1789,0
2023-01-14,Saturday,cloudy,-2,1,500,0,1950,0
2023-01-15,Sunday,snowy,-3,1,600,0,2219,0
2023-01-16,Monday,rainy,-6,0,800,0,1288,0
2023-01-17,Tuesday,rainy,-10,0,500,0,350,0
2023-01-18,Wednesday,sunny,-8,0,500,0,1851,0
2023-01-19,Thursday,sunny,1,0,500,1,3071,1
2023-01-20,Friday,sunny,2,0,500,1,2977,1
2023-01-21,Saturday,snowy,-3,1,700,0,1080,0
2023-01-22,Sunday,rainy,0,1,700,0,2166,0
2023-01-23,Monday,rainy,-4,0,600,0,608,0
2023-01-24,Tuesday,cloudy,-7,0,800,0,703,0
2023-01-25,Wednesday,rainy,2,0,500,0,0,0
2023-01-26,Thursday,cloudy,-2,0,700,0,1028,0
2023-01-27,Friday,rainy,0,0,700,0,606,0
2023-01-28,Saturday,sunny,-2,1,700,0,2853,1
2023-01-29,Sunday,sunny,-7,1,500,0,2769,1
2023-01-30,Monday,sunny,0,0,800,0,1836,0
2023-01-31,Tuesday,rainy,0,0,800,1,1127,0
2023-02-01,Wednesday,rainy,-5,0,700,0,830,0
2023-02-02,Thursday,sunny,0,0,700,0,2005,0
2023-02-03,Friday,sunny,-8,0,700,0,960,0
2023-02-04,Saturday,rainy,-2,1,800,0,1802,0
2023-02-05,Sunday,sunny,-7,1,500,0,2116,0
2023-02-06,Monday,sunny,-4,0,500,0,1549,0
2023-02-07,Tuesday,rainy,-1,0,600,0,508,0
2023-02-08,Wednesday,cloudy,3,0,800,1,2545,1
2023-02-09,Thursday,cloudy,4,0,700,0,1002,0
2023-02-10,Friday,cloudy,-9,0,600,0,544,0
2023-02-11,Saturday,rainy,3,1,600,1,3105,1
2023-02-12,Sunday,cloudy,-8,1,700,0,1835,0
2023-02-13,Monday,sunny,1,0,500,0,2467,0
2023-02-14,Tuesday,rainy,-1,0,700,0,1242,0
2023-02-15,Wednesday,rainy,-1,0,500,0,746,0
2023-02-16,Thursday,sunny,-7,0,800,1,2048,0
2023-02-17,Friday,rainy,-8,0,700,0,477,0
2023-02-18,Saturday,sunny,3,1,600,0,2964,1
2023-02-19,Sunday,sunny,-8,1,500,0,2091,0
2023-02-20,Monday,cloudy,-1,0,600,0,938,0
2023-02-21,Tuesday,rainy,1,0,600,1,1331,0
2023-02-22,Wednesday,sunny,-2,0,500,0,2295,0
2023-02-23,Thursday,sunny,-5,0,800,0,1574,0
2023-02-24,Friday,cloudy,3,0,700,0,1639,0
2023-02-25,Saturday,cloudy,-3,1,700,0,2103,0
2023-02-26,Sunday,snowy,4,1,800,0,1792,0
2023-02-27,Monday,cloudy,-4,0,500,0,825,0
2023-02-28,Tuesday,rainy,0,0,600,0,728,0
2023-03-01,Wednesday,cloudy,16,0,500,1,1099,0
2023-03-02,Thursday,sunny,6,0,700,0,1750,0
2023-03-03,Friday,sunny,9,0,600,0,2221,0
2023-03-04,Saturday,sunny,16,1,600,0,2034,0
2023-03-05,Sunday,cloudy,6,1,600,0,2495,0
2023-03-06,Monday,sunny,8,0,800,0,1419,0
2023-03-07,Tuesday,cloudy,9,0,700,0,970,0
2023-03-08,Wednesday,rainy,9,0,700,0,509,0
2023-03-09,Thursday,cloudy,17,0,600,0,678,0
2023-03-10,Friday,cloudy,7,0,800,0,871,0
2023-03-11,Saturday,cloudy,10,1,600,0,2212,0
2023-03-12,Sunday,cloudy,10,1,600,0,2497,0
2023-03-13,Monday,cloudy,5,0,700,0,1170,0
2023-03-14,Tuesday,sunny,5,0,500,0,1445,0
2023-03-15,Wednesday,sunny,16,0,500,0,1637,0
2023-03-16,Thursday,cloudy,10,0,500,1,2212,0
2023-03-17,Friday,sunny,9,0,500,0,2193,0
2023-03-18,Saturday,cloudy,14,1,500,0,2707,1
2023-03-19,Sunday,sunny,12,1,500,0,2533,1
2023-03-20,Monday,sunny,7,0,800,0,1531,0
2023-03-21,Tuesday,cloudy,9,0,600,0,1613,0
2023-03-22,Wednesday,sunny,15,0,600,1,2438,0
2023-03-23,Thursday,sunny,7,0,600,1,1867,0
2023-03-24,Friday,cloudy,6,0,500,0,1794,0
2023-03-25,Saturday,cloudy,14,1,500,0,2671,1
2023-03-26,Sunday,sunny,10,1,700,0,3640,1
2023-03-27,Monday,sunny,9,0,500,0,2582,1
2023-03-28,Tuesday,snowy,17,0,600,0,1068,0
2023-03-29,Wednesday,rainy,17,0,500,1,1984,0
2023-03-30,Thursday,cloudy,6,0,500,0,1422,0
2023-03-31,Friday,snowy,14,0,600,0,1382,0
2023-04-01,Saturday,cloudy,14,1,600,0,2530,1
2023-04-02,Sunday,cloudy,6,1,800,0,1705,0
2023-04-03,Monday,snowy,8,0,500,0,678,0
2023-04-04,Tuesday,sunny,17,0,600,0,1175,0
2023-04-05,Wednesday,sunny,16,0,500,1,2793,1
2023-04-06,Thursday,snowy,12,0,800,0,257,0
2023-04-07,Friday,cloudy,10,0,700,0,1260,0
2023-04-08,Saturday,sunny,5,1,700,0,2363,0
2023-04-09,Sunday,sunny,11,1,500,0,3090,1
2023-04-10,Monday,snowy,11,0,500,1,898,0
2023-04-11,Tuesday,snowy,11,0,800,1,1856,0
2023-04-12,Wednesday,sunny,17,0,500,0,1457,0
2023-04-13,Thursday,rainy,8,0,500,0,830,0
2023-04-14,Friday,sunny,7,0,600,0,2303,0
2023-04-15,Saturday,rainy,8,1,800,0,1406,0
2023-04-16,Sunday,sunny,13,1,600,0,3538,1
2023-04-17,Monday,sunny,11,0,500,0,1919,0
2023-04-18,Tuesday,cloudy,7,0,500,0,1060,0
2023-04-19,Wednesday,sunny,8,0,800,0,1980,0
2023-04-20,Thursday,sunny,14,0,700,1,2560,1
2023-04-21,Friday,rainy,6,0,800,0,450,0
2023-04-22,Saturday,sunny,16,1,700,0,2141,0
2023-04-23,Sunday,snowy,5,1,500,1,2390,0
2023-04-24,Monday,sunny,17,0,500,0,1862,0
2023-04-25,Tuesday,sunny,14,0,500,0,1140,0
2023-04-26,Wednesday,cloudy,5,0,800,1,1343,0
2023-04-27,Thursday,snowy,6,0,600,0,0,0
2023-04-28,Friday,cloudy,14,0,700,0,611,0
2023-04-29,Saturday,snowy,10,1,500,0,1874,0
2023-04-30,Sunday,sunny,6,1,800,0,3215,1
2023-05-01,Monday,sunny,7,0,600,0,2325,0
2023-05-02,Tuesday,sunny,13,0,600,0,1743,0
2023-05-03,Wednesday,cloudy,7,0,500,1,1984,0
2023-05-04,Thursday,sunny,6,0,500,0,1546,0
2023-05-05,Friday,rainy,6,0,800,0,252,0
2023-05-06,Saturday,rainy,12,1,700,0,2400,0
2023-05-07,Sunday,sunny,10,1,700,0,1962,0
2023-05-08,Monday,rainy,10,0,700,0,906,0
2023-05-09,Tuesday,cloudy,6,0,700,0,1485,0
2023-05-10,Wednesday,sunny,8,0,800,0,1632,0
2023-05-11,Thursday,sunny,6,0,700,0,2232,0
2023-05-12,Friday,cloudy,13,0,700,1,2786,1
2023-05-13,Saturday,rainy,9,1,700,0,1323,0
2023-05-14,Sunday,snowy,14,1,700,0,1927,0
2023-05-15,Monday,rainy,5,0,700,1,1797,0
2023-05-16,Tuesday,cloudy,16,0,800,0,1231,0
2023-05-17,Wednesday,sunny,5,0,600,0,2042,0
2023-05-18,Thursday,sunny,15,0,700,0,933,0
2023-05-19,Friday,cloudy,17,0,700,0,1252,0
2023-05-20,Saturday,cloudy,5,1,600,1,2697,1
2023-05-21,Sunday,cloudy,13,1,800,0,1830,0
2023-05-22,Monday,snowy,10,0,600,1,1802,0
2023-05-23,Tuesday,rainy,11,0,800,0,740,0
2023-05-24,Wednesday,cloudy,9,0,700,0,578,0
2023-05-25,Thursday,cloudy,13,0,500,1,2242,0
2023-05-26,Friday,sunny,7,0,700,0,2068,0
2023-05-27,Saturday,cloudy,7,1,700,0,1899,0
2023-05-28,Sunday,snowy,7,1,700,0,2002,0
2023-05-29,Monday,sunny,17,0,600,0,2245,0
2023-05-30,Tuesday,sunny,12,0,700,0,1440,0
2023-05-31,Wednesday,rainy,17,0,700,0,639,0
2023-06-01,Thursday,sunny,26,0,700,0,2078,0
2023-06-02,Friday,sunny,25,0,700,1,3289,1
2023-06-03,Saturday,cloudy,26,1,800,0,2449,0
2023-06-04,Sunday,cloudy,22,1,500,0,1843,0
2023-06-05,Monday,sunny,24,0,800,0,2218,0
2023-06-06,Tuesday,sunny,21,0,700,1,2809,1
2023-06-07,Wednesday,rainy,22,0,500,1,2140,0
2023-06-08,Thursday,sunny,25,0,700,0,2111,0
2023-06-09,Friday,snowy,28,0,700,0,890,0
2023-06-10,Saturday,snowy,24,1,500,1,2202,0
2023-06-11,Sunday,cloudy,23,1,800,0,2152,0
2023-06-12,Monday,cloudy,26,0,700,0,1318,0
2023-06-13,Tuesday,rainy,20,0,800,0,754,0
2023-06-14,Wednesday,cloudy,22,0,600,0,1728,0
2023-06-15,Thursday,sunny,23,0,700,0,1681,0
2023-06-16,Friday,sunny,25,0,600,1,2233,0
2023-06-17,Saturday,rainy,21,1,800,0,1721,0
2023-06-18,Sunday,snowy,25,1,800,1,2558,1
2023-06-19,Monday,cloudy,29,0,700,1,2127,0
2023-06-20,Tuesday,sunny,26,0,600,1,2049,0
2023-06-21,Wednesday,sunny,24,0,800,0,1813,0
2023-06-22,Thursday,rainy,18,0,500,1,978,0
2023-06-23,Friday,sunny,27,0,600,0,1315,0
2023-06-24,Saturday,sunny,19,1,700,0,3529,1
2023-06-25,Sunday,cloudy,18,1,800,0,1746,0
2023-06-26,Monday,sunny,20,0,800,0,1596,0
2023-06-27,Tuesday,rainy,28,0,700,0,492,0
2023-06-28,Wednesday,cloudy,18,0,800,0,1517,0
2023-06-29,Thursday,sunny,29,0,700,0,1314,0
2023-06-30,Friday,sunny,25,0,700,0,2325,0
2023-07-01,Saturday,sunny,20,1,800,0,3158,1
2023-07-02,Sunday,sunny,19,1,700,0,3174,1
2023-07-03,Monday,rainy,27,0,700,0,1006,0
2023-07-04,Tuesday,sunny,18,0,600,0,2008,0
2023-07-05,Wednesday,sunny,23,0,700,0,1424,0
2023-07-06,Thursday,sunny,22,0,600,0,1345,0
2023-07-07,Friday,sunny,23,0,600,0,1777,0
2023-07-08,Saturday,sunny,28,1,700,1,3624,1
2023-07-09,Sunday,sunny,28,1,500,0,3028,1
2023-07-10,Monday,sunny,21,0,800,0,2047,0
2023-07-11,Tuesday,rainy,28,0,800,0,287,0
2023-07-12,Wednesday,rainy,22,0,600,0,464,0
2023-07-13,Thursday,cloudy,20,0,500,1,2334,0
2023-07-14,Friday,sunny,24,0,600,0,1168,0
2023-07-15,Saturday,sunny,27,1,700,1,3491,1
2023-07-16,Sunday,snowy,19,1,700,0,2683,1
2023-07-17,Monday,snowy,22,0,500,0,1025,0
2023-07-18,Tuesday,sunny,18,0,700,0,1079,0
2023-07-19,Wednesday,rainy,29,0,500,0,294,0
2023-07-20,Thursday,sunny,24,0,600,1,2299,0
2023-07-21,Friday,rainy,20,0,800,0,806,0
2023-07-22,Saturday,cloudy,25,1,600,0,2984,1
2023-07-23,Sunday,cloudy,25,1,500,1,3217,1
2023-07-24,Monday,sunny,29,0,700,0,1660,0
2023-07-25,Tuesday,snowy,29,0,700,0,546,0
2023-07-26,Wednesday,sunny,27,0,600,0,1159,0
2023-07-27,Thursday,sunny,19,0,600,0,1143,0
2023-07-28,Friday,sunny,19,0,700,0,2104,0
2023-07-29,Saturday,sunny,22,1,600,1,4216,1
2023-07-30,Sunday,sunny,29,1,700,0,2582,1
2023-07-31,Monday,sunny,25,0,700,0,2172,0
2023-08-01,Tuesday,sunny,27,0,700,0,2147,0
2023-08-02,Wednesday,sunny,27,0,500,0,1994,0
2023-08-03,Thursday,rainy,28,0,800,0,125,0
2023-08-04,Friday,sunny,29,0,500,0,2121,0
2023-08-05,Saturday,cloudy,23,1,700,0,2684,1
2023-08-06,Sunday,snowy,28,1,700,0,2401,0
2023-08-07,Monday,cloudy,19,0,500,0,1237,0
2023-08-08,Tuesday,snowy,25,0,500,0,917,0
2023-08-09,Wednesday,sunny,25,0,500,0,1210,0
2023-08-10,Thursday,rainy,18,0,600,0,736,0
2023-08-11,Friday,cloudy,26,0,600,0,875,0
2023-08-12,Saturday,rainy,19,1,700,0,2026,0
2023-08-13,Sunday,rainy,19,1,600,0,2103,0
2023-08-14,Monday,rainy,23,0,800,0,1195,0
2023-08-15,Tuesday,sunny,29,0,700,0,1480,0
2023-08-16,Wednesday,sunny,26,0,500,1,3629,1
2023-08-17,Thursday,cloudy,27,0,600,0,1644,0
2023-08-18,Friday,sunny,21,0,500,0,2136,0
2023-08-19,Saturday,sunny,28,1,800,1,3090,1
2023-08-20,Sunday,sunny,21,1,700,0,3241,1
2023-08-21,Monday,sunny,21,0,500,0,1994,0
2023-08-22,Tuesday,cloudy,28,0,700,0,1603,0
2023-08-23,Wednesday,rainy,28,0,800,0,1225,0
2023-08-24,Thursday,sunny,29,0,700,0,1596,0
2023-08-25,Friday,snowy,27,0,800,1,993,0
2023-08-26,Saturday,cloudy,21,1,500,0,1985,0
2023-08-27,Sunday,cloudy,19,1,800,1,3127,1
2023-08-28,Monday,sunny,27,0,800,0,2115,0
2023-08-29,Tuesday,sunny,24,0,500,0,1401,0
2023-08-30,Wednesday,sunny,29,0,700,0,944,0
2023-08-31,Thursday,cloudy,23,0,800,0,1632,0
2023-09-01,Friday,sunny,11,0,600,0,1242,0
2023-09-02,Saturday,rainy,5,1,600,0,2488,0
2023-09-03,Sunday,sunny,11,1,800,1,4184,1
2023-09-04,Monday,cloudy,5,0,800,1,1714,0
2023-09-05,Tuesday,cloudy,13,0,800,0,1002,0
2023-09-06,Wednesday,sunny,13,0,700,0,1297,0
2023-09-07,Thursday,rainy,10,0,600,1,978,0
2023-09-08,Friday,sunny,10,0,500,0,1400,0
2023-09-09,Saturday,rainy,14,1,800,0,1968,0
2023-09-10,Sunday,cloudy,10,1,700,0,2638,1
2023-09-11,Monday,snowy,10,0,600,0,909,0
2023-09-12,Tuesday,sunny,9,0,600,1,3221,1
2023-09-13,Wednesday,cloudy,6,0,600,1,1429,0
2023-09-14,Thursday,cloudy,12,0,700,0,1200,0
2023-09-15,Friday,cloudy,10,0,800,0,1567,0
2023-09-16,Saturday,cloudy,5,1,700,0,2562,1
2023-09-17,Sunday,sunny,5,1,800,0,2632,1
2023-09-18,Monday,rainy,6,0,800,0,734,0
2023-09-19,Tuesday,rainy,12,0,700,0,0,0
2023-09-20,Wednesday,cloudy,10,0,800,0,1413,0
2023-09-21,Thursday,cloudy,11,0,800,0,895,0
2023-09-22,Friday,sunny,11,0,600,0,1140,0
2023-09-23,Saturday,rainy,11,1,500,0,1349,0
2023-09-24,Sunday,sunny,5,1,700,0,1849,0
2023-09-25,Monday,cloudy,8,0,800,0,1152,0
2023-09-26,Tuesday,rainy,14,0,500,0,1051,0
2023-09-27,Wednesday,rainy,11,0,700,0,1262,0
2023-09-28,Thursday,rainy,6,0,700,1,1036,0
2023-09-29,Friday,sunny,6,0,500,0,2196,0
2023-09-30,Saturday,rainy,7,1,700,0,1879,0
2023-10-01,Sunday,sunny,12,1,600,0,2801,1
2023-10-02,Monday,rainy,11,0,600,0,404,0
2023-10-03,Tuesday,sunny,11,0,500,0,2142,0
2023-10-04,Wednesday,cloudy,6,0,600,0,980,0
2023-10-05,Thursday,sunny,9,0,800,0,1739,0
2023-10-06,Friday,cloudy,8,0,500,1,2253,0
2023-10-07,Saturday,cloudy,6,1,700,0,2728,1
2023-10-08,Sunday,sunny,10,1,500,0,3310,1
2023-10-09,Monday,cloudy,12,0,800,0,1569,0
2023-10-10,Tuesday,rainy,12,0,800,0,476,0
2023-10-11,Wednesday,cloudy,7,0,500,1,2232,0
2023-10-12,Thursday,cloudy,10,0,600,0,640,0
2023-10-13,Friday,sunny,14,0,500,0,2293,0
2023-10-14,Saturday,cloudy,7,1,800,1,2549,1
2023-10-15,Sunday,snowy,5,1,800,0,1301,0
2023-10-16,Monday,cloudy,6,0,600,0,1391,0
2023-10-17,Tuesday,cloudy,12,0,800,0,522,0
2023-10-18,Wednesday,sunny,13,0,500,0,1509,0
2023-10-19,Thursday,cloudy,13,0,800,0,1602,0
2023-10-20,Friday,cloudy,7,0,800,0,752,0
2023-10-21,Saturday,cloudy,7,1,600,0,2048,0
2023-10-22,Sunday,sunny,10,1,700,0,3513,1
2023-10-23,Monday,cloudy,8,0,700,0,1669,0
2023-10-24,Tuesday,snowy,12,0,800,0,1088,0
2023-10-25,Wednesday,cloudy,6,0,600,0,1310,0
2023-10-26,Thursday,cloudy,7,0,800,0,1127,0
2023-10-27,Friday,rainy,10,0,700,1,2332,0
2023-10-28,Saturday,sunny,12,1,600,0,2667,1
2023-10-29,Sunday,sunny,6,1,800,0,3455,1
2023-10-30,Monday,rainy,12,0,800,0,686,0
2023-10-31,Tuesday,sunny,5,0,800,1,2093,0
2023-11-01,Wednesday,cloudy,12,0,600,0,921,0
2023-11-02,Thursday,cloudy,5,0,700,1,2885,1
2023-11-03,Friday,cloudy,14,0,800,0,886,0
2023-11-04,Saturday,sunny,14,1,600,0,2893,1
2023-11-05,Sunday,rainy,7,1,500,0,1609,0
2023-11-06,Monday,sunny,12,0,700,0,1282,0
2023-11-07,Tuesday,cloudy,5,0,500,1,2333,0
2023-11-08,Wednesday,sunny,8,0,500,0,1094,0
2023-11-09,Thursday,rainy,11,0,500,0,1246,0
2023-11-10,Friday,sunny,9,0,800,0,1496,0
2023-11-11,Saturday,rainy,5,1,800,0,1456,0
2023-11-12,Sunday,cloudy,6,1,600,0,1980,0
2023-11-13,Monday,sunny,14,0,800,0,1424,0
2023-11-14,Tuesday,snowy,6,0,500,0,830,0
2023-11-15,Wednesday,sunny,7,0,500,0,2209,0
2023-11-16,Thursday,snowy,9,0,500,0,416,0
2023-11-17,Friday,sunny,10,0,800,0,2461,0
2023-11-18,Saturday,sunny,13,1,700,1,3442,1
2023-11-19,Sunday,sunny,5,1,700,0,2722,1
2023-11-20,Monday,snowy,8,0,800,0,1156,0
2023-11-21,Tuesday,cloudy,10,0,800,0,603,0
2023-11-22,Wednesday,sunny,9,0,500,0,2205,0
2023-11-23,Thursday,cloudy,8,0,800,0,1661,0
2023-11-24,Friday,rainy,6,0,800,1,1307,0
2023-11-25,Saturday,sunny,8,1,500,0,3786,1
2023-11-26,Sunday,snowy,5,1,500,0,1773,0
2023-11-27,Monday,cloudy,5,0,700,1,1833,0
2023-11-28,Tuesday,sunny,10,0,600,0,2402,0
2023-11-29,Wednesday,cloudy,9,0,500,0,1577,0
